id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
38256481,Excellent urban apartment located in Caballito,290730791,Jose Rafael,,Almagro,-34.60766,-58.42981,Entire home/apt,3001,2,15,2020-01-19,3.49,1,348
38257203,HABITACIÓN INDIVIDUAL CON VISTA PANORÁMICA,14329372,Maria Laura,,Palermo,-34.57614,-58.43048,Private room,780,2,18,2020-01-21,4.00,1,142
38258281,Habitación privada con dos camas individuales,72267447,Aixa,,Floresta,-34.6314,-58.48427,Private room,1200,1,0,,,2,179
38258491,Departamento Gaitas,28740026,Damian,,San Nicolas,-34.60615,-58.39043,Entire home/apt,2401,3,0,,,1,364
38258963,"Departamento luminoso, excelente ubicación, subte",290750162,Luis,,Palermo,-34.5893,-58.41216,Entire home/apt,3001,2,0,,,1,364
38259326,Sunny Private room in house for 1 or 2 Only ladies,44216080,Carina,,Saavedra,-34.54583,-58.4753,Private room,720,2,0,,,2,81
38259425,㊗️RECOLETA ZEN ⭐Departamento y Edificio Nuevo⭐,32923411,Luciano Y Paula,,Recoleta,-34.59631,-58.40579,Entire home/apt,2281,2,18,2019-12-20,4.03,1,28
38260703,Central and bright apartment near all,290392024,Susana Claudia,,San Nicolas,-34.60151,-58.37771,Entire home/apt,1801,2,1,2019-09-18,0.23,1,238
38261134,"PRIVATE ROOM- bathroom- GIRLS ONLY, Great location",15426346,Patricia,,Belgrano,-34.56541,-58.45996,Private room,900,3,4,2019-12-09,0.90,2,184
38262562,"Impecable a estrenar, Brand New flawless studio",290788789,Santiago,,Villa Crespo,-34.59408,-58.4432,Entire home/apt,2701,2,11,2020-01-17,3.71,1,179
38262744,Moderno 2 Ambientes (6B) en Palermo Queens.,117955293,Marcela,,Villa Crespo,-34.60034,-58.43229,Entire home/apt,1801,14,4,2019-12-06,0.95,6,161
38262776,Modern little flat in perfect location,95013436,Marina,,Nuñez,-34.54472,-58.46039,Entire home/apt,1801,1,11,2019-12-20,2.64,1,142
38263100,Espacio compartido. Belgrano,3504139,Ale,,Coghlan,-34.5624,-58.46778,Shared room,660,1,0,,,1,365
38263424,Amplio departamento en el corazón de la ciudad.,254333427,Juan Cruz,,Recoleta,-34.58514,-58.40112,Entire home/apt,2401,1,10,2019-12-09,2.40,1,171
38263722,Palermo Hollywood,120410691,Laura,,Palermo,-34.58495,-58.43361,Entire home/apt,3001,1,0,,,1,54
38263843,Old and beatiful room in San Telmo,46912319,Marina,,San Telmo,-34.61789,-58.37399,Private room,660,3,9,2020-01-10,2.09,1,42
38263999,Excelente Ubicación. Zona Turística. Muy cómodo!!!,158238299,Damian,,Boca,-34.62933,-58.36479,Entire home/apt,2401,3,0,,,1,365
38264324,RECOLETA AMPLIO Y LUMINOSO. Excelente ubicación.,121281146,Ezequiel,,Recoleta,-34.58726,-58.4019,Entire home/apt,3121,2,15,2020-01-20,3.85,1,23
38264497,Monoambiente cálido en Núñez,290819673,Cristina,,Nuñez,-34.54208,-58.4632,Entire home/apt,1200,2,13,2020-01-05,2.95,1,146
38264725,Bright Single Room inHouse with garden only ladies,44216080,Carina,,Saavedra,-34.54538,-58.47688,Private room,600,2,0,,,2,85
38265151,"Departamento luminoso, excelente lugar del Centro.",251648208,Patricia,,Balvanera,-34.60567,-58.39983,Entire home/apt,1380,1,20,2020-01-23,4.41,2,362
38265292,Cálido y acogedor departamento en Recoleta.,170555953,Leticia,,Recoleta,-34.5896,-58.40892,Entire home/apt,2761,2,3,2020-01-06,0.86,1,250
38266284,Acogedor departamento en el corazón de San Telmo,269870132,Sofia,,Monserrat,-34.61517,-58.37578,Entire home/apt,2101,2,0,,,1,358
38267759,Coronel Díaz y Libertador,42628341,Sol,,Palermo,-34.58174,-58.40641,Private room,2101,3,0,,,2,365
38274602,Beautiful Loft in Palermo Viejo. Buenos Aires.,11725139,Rodrigo,,Palermo,-34.59415,-58.42329,Entire home/apt,6002,3,0,,,1,365
38279739,Excelente Departamento en el corazón porteño,25904187,Ignacio,,Retiro,-34.59758,-58.37376,Entire home/apt,3001,3,0,,,1,364
38279803,"Studio muy luminoso, Parrilla Privada en balcón",36945764,Maia,,Villa Ortuzar,-34.58096,-58.46256,Entire home/apt,1020,2,8,2020-01-20,2.16,1,32
38280271,Lindisimo departamento en Palermo Hollywood,30654763,Maria Constanza,,Palermo,-34.58254,-58.43226,Entire home/apt,1801,2,16,2019-11-24,3.40,2,53
38281290,"Elegant Recoleta 2BR 2BA, heated Indoor Pool & Gym",956144,Alfredo,,Recoleta,-34.59092,-58.38887,Entire home/apt,8103,4,1,2019-11-02,0.36,9,88
38282146,VINTAGE FLAT IN RECOLETA,109464530,Nicole,,Balvanera,-34.60104,-58.39603,Entire home/apt,1801,3,6,2019-11-09,1.36,3,90
38282263,Feel @ home! Beautiful cosy studio.,9968853,Lucas,,Palermo,-34.59195,-58.41437,Entire home/apt,1080,3,4,2020-01-13,0.94,1,178
38282396,Departamento Monoambiente,291014381,Leonardo,,Almagro,-34.60219,-58.41414,Entire home/apt,1380,7,3,2019-11-29,0.86,1,133
38282821,Reserva ya tu mejor departamento en Palermo SOHO,12222449,Alejandra,,Palermo,-34.58749,-58.43316,Entire home/apt,3001,1,8,2020-01-05,1.73,1,365
38283014,Lovely apt in Palermo Best Area of Buenos Aires,2710876,Maximiliano,,Palermo,-34.57771,-58.42411,Entire home/apt,2941,7,2,2020-01-18,0.48,4,269
38283046,Modern and cozy loft in La Boca,35395511,Sofia,,Boca,-34.62685,-58.36069,Entire home/apt,2101,4,0,,,6,220
38283969,"Bon vivant, Barrio Norte, Recoleta.",291024933,Maria Carlota,,Recoleta,-34.58586,-58.4019,Entire home/apt,1621,3,8,2019-12-22,1.94,1,97
38284184,Niceto Estate - Beautiful coliving in Palermo SOHO,4223125,Marie,,Palermo,-34.59287,-58.42873,Private room,900,30,0,,,13,9
38284314,"Departamento en Palermo , Villa Crespo para 2 !",280096744,Diana,,Villa Crespo,-34.59663,-58.4301,Entire home/apt,1020,3,0,,,12,355
38284797,Habitación luminosa en el corazon de Buenos Aires,236259286,Mariana,,Balvanera,-34.60887,-58.39401,Private room,840,1,2,2020-01-18,2,1,90
38285297,hermoso alojamiento en colegiales,265156850,Cynthia,,Colegiales,-34.57177,-58.45168,Private room,12004,7,0,,,1,365
38285710,Amplio dpto con entrada independiente en Belgrano,159653082,Guadalupe,,Belgrano,-34.56061,-58.45235,Entire home/apt,2401,2,4,2019-12-07,1.17,1,179
38286069,"Departamento luminoso, moderno y muy bien ubicado!",105487192,Camila,,Belgrano,-34.55579,-58.46006,Entire home/apt,1801,3,3,2019-11-28,1.02,1,147
38288168,STUDIO RECOLETA/ CEMENTERIO / PZA FRANCIA / ARTE,676972,Fabiana,,Recoleta,-34.59178,-58.39316,Entire home/apt,1801,2,3,2019-10-13,0.68,10,156
38289163,Alojamiento con balcón terraza en Av. Pedro Goyena,44028107,Ana,,Caballito,-34.62855,-58.44777,Entire home/apt,2401,2,12,2019-12-22,2.73,1,132
38289842,Studio Standard para 2 personas en Almagro,291064435,Lorena,,Almagro,-34.61171,-58.42602,Private room,7023,1,3,2020-01-09,3,8,365
38289861,HERMOSO MONOAMBIENTE en el centro de Belgrano!!,49955581,Myriam,,Belgrano,-34.56508,-58.45636,Entire home/apt,1801,3,4,2019-12-01,0.92,1,173
38289974,Lovely  apt Palermo best area of Buenos Aires,2710876,Maximiliano,,Palermo,-34.57738,-58.4245,Entire home/apt,2761,2,1,2019-12-01,0.55,4,269
38290721,"Palermo Hollywood. Styloso, confort, calidad. Spa",1028764,Cecilia,,Palermo,-34.5771,-58.43906,Entire home/apt,6002,1,3,2020-01-02,1.05,35,180
38291737,Amplia habitacion compartida,164820106,Paula,,Palermo,-34.58182,-58.425,Shared room,900,1,0,,,1,89
38291878,"Studio Grey - Posadas & Callao- NUEVO, A ESTRENAR!",2597734,Welcome2BA,,Recoleta,-34.58721,-58.38622,Entire home/apt,1260,5,2,2020-01-03,0.70,60,294
38292405,Departamento en Palermo / Villa Crespo para 2 !,280096744,Diana,,Villa Crespo,-34.59644,-58.43034,Entire home/apt,1020,5,0,,,12,320
38292435,Stunning studio at Recoleta,30808149,Maria,,Recoleta,-34.58361,-58.39956,Entire home/apt,2401,3,0,,,1,172
38292509,Excelente ubicación!,38175097,Agustina,,Recoleta,-34.59327,-58.41155,Entire home/apt,3601,15,0,,,1,172
38292960,Un rincón de sol y paz en Almagro,20423158,Gloria,,Almagro,-34.61436,-58.42508,Entire home/apt,720,10,3,2019-11-24,0.81,3,1
38293251,Congreso Apartment in the Center of Buenos Aires,277673393,Gustavo Y Karina,,Balvanera,-34.61033,-58.40361,Entire home/apt,1741,2,23,2020-01-20,5.61,2,289
38293944,Departamento luminoso con terraza y parrilla,120625790,Harry Brian,,Recoleta,-34.59617,-58.40575,Entire home/apt,4442,2,2,2020-01-05,1.46,1,165
38293978,BE Inn,48513871,Daniel,,Belgrano,-34.5573,-58.45646,Entire home/apt,2401,1,2,2019-10-14,0.43,1,180
38294395,Beautiful apartment in Barrio Norte,78949386,Juan,,Recoleta,-34.58819,-58.40641,Entire home/apt,2101,4,0,,,1,0
38295420,private room with 2 beds.,153461507,Julian,,San Nicolas,-34.59995,-58.37132,Private room,600,1,11,2020-01-17,2.64,1,361
38297335,"Depto reciclado a nuevo , 3 amb amoblado",229857714,Mirta,,Balvanera,-34.61102,-58.40784,Entire home/apt,1501,1,1,2019-09-15,0.23,1,179
38297356,Semipiso histórico Buenos Aires Oldtown Apt.,1007386,Ramiro,,Monserrat,-34.60859,-58.38279,Entire home/apt,1200,1,2,2019-09-20,0.45,1,178
38297451,Amplio y luminoso depto en barrio seguro y alegre,267460251,Ce,,Saavedra,-34.55406,-58.47697,Private room,780,1,0,,,1,173
38298573,Spacious Studio in the heart of Palermo Hollywood,291193813,Milena,,Palermo,-34.58217,-58.43383,Entire home/apt,1681,2,2,2019-10-14,0.48,1,0
38301648,San Telmo LOFT,291217006,Rubén,,Monserrat,-34.61509,-58.37537,Private room,840,6,0,,,1,0
38304407,"RECOLETA, NEW MATTRESS AND KITCHEN , LOVELY STUDIO",7631224,Anna,,Recoleta,-34.59384,-58.40421,Entire home/apt,1080,3,4,2020-01-15,0.98,7,90
38307209,Wonderfull place,126325031,Emiliano,,Caballito,-34.61989,-58.44538,Private room,1801,1,0,,,1,0
38310360,Palermo Botanic,4828655,Lize,,Palermo,-34.58262,-58.41547,Entire home/apt,2401,4,0,,,1,359
38311990,Hermoso departamento en zona Congreso,291277885,Gladys,,Balvanera,-34.61086,-58.39487,Entire home/apt,900,3,2,2019-10-20,0.47,1,89
38313098,Modern 1-Bedroom Suite in Palermo Hollywood,263488161,RentinHollywood,,Palermo,-34.57758,-58.43963,Hotel room,6602,3,3,2020-01-06,0.67,7,180
38314015,"Amplia y luminosa, en pleno centro",478785,Jonathan,,San Nicolas,-34.6035,-58.39112,Private room,600,3,10,2020-01-23,3.90,2,218
38314181,Departamento centro,266276458,Noeli,,San Nicolas,-34.60244,-58.38218,Entire home/apt,1320,2,1,2019-11-06,0.37,2,236
38316482,New aprartment in Palermo. Great location!,278854272,Eduardo,,Palermo,-34.58271,-58.40844,Entire home/apt,2401,3,17,2020-01-10,3.89,1,167
38317245,"Imperdible LOFT con terraza. Luminoso, confort.",1028764,Cecilia,,Colegiales,-34.58008,-58.44171,Entire home/apt,6002,1,0,,,35,179
38317741,Habitación privada en la mejor zona de Palermo,68058337,Teresa,,Palermo,-34.58311,-58.42421,Private room,1501,1,4,2019-12-15,1.15,1,89
38319077,Hermoso semipiso en palermo. Luminoso y tranquilo,113083378,Cesar,,Palermo,-34.59169,-58.4172,Entire home/apt,104017,2,4,2020-01-08,1.56,1,33
38319792,Habitación individual,8686457,Maria Cristina,,Palermo,-34.58539,-58.41864,Private room,720,3,0,,,8,202
38320412,DEPARTAMENTO AMPLIO /LUMINOSO  ZONA CENTRO,67448652,Alejandrina,,San Nicolas,-34.6047,-58.38779,Entire home/apt,2101,2,0,,,1,364
38322076,Sunny and trendy room at the hear of Palermo Soho,8895954,Camille,,Palermo,-34.58775,-58.42376,Private room,960,5,0,,,1,88
38322205,Calidad & Minimalista- Deco-Arevalo & Baez,2597734,Welcome2BA,,Palermo,-34.57039,-58.43023,Entire home/apt,3001,6,1,2019-10-10,0.28,60,14
38322340,"Luminoso, moderno y equipado, en Palermo.",222218150,Gustavo,,Recoleta,-34.59444,-58.41152,Entire home/apt,1801,2,7,2020-01-05,1.59,6,364
38322413,Luminous cool studio @Palermo Hollywood w balcony,16133446,Luis & Florencia,,Palermo,-34.5855,-58.44269,Entire home/apt,2161,5,0,,,51,340
38323034,ESTACION CARRANZA/GARAGE Y PISCINA/LA MEJOR ZONA,3205786,Pablo,,Palermo,-34.58225,-58.4342,Entire home/apt,2101,5,0,,,10,357
38323088,LOVELY ONE BEDROOM APARTMENT - PALERMO HOLLYWOOD 3,10832119,Ari,,Palermo,-34.58414,-58.44349,Entire home/apt,1501,2,5,2020-01-01,1.47,33,328
38323875,"HABITACION AMOBLADA, SUPERLUMINOSA  EN  RECOLETA",265485603,Clara,,Recoleta,-34.59557,-58.40065,Private room,600,1,0,,,1,89
38323913,CAMI’S HIPPIE CHIC COZY APT/ MY HOME IS YOUR HOME,137409476,Cami,,Saavedra,-34.5484,-58.46982,Shared room,1080,1,0,,,1,0
38324498,Palermo Soho: Departamento compartido,154211893,Carlos,,Palermo,-34.58143,-58.42741,Shared room,720,1,0,,,1,88
38324566,"A MTS. DEL OBELISCO, ESPACIOSO , COMODO Y EQUIPADO",291541524,Claudia Liliana,,San Nicolas,-34.60543,-58.3868,Entire home/apt,2221,2,17,2020-01-20,3.86,1,57
38324636,Amplio departamento en barrio de Palermo Soho,132380405,Agustina,,Palermo,-34.58182,-58.42389,Entire home/apt,2401,2,15,2019-12-29,3.33,1,338
38324729,"Departamentos , 100 % equipados",291545150,Horacio,,Parque Avellaneda,-34.64332,-58.47159,Entire home/apt,1320,2,0,,,1,180
38324836,Luxurious Flat in New Palermo Hollywood Building,263488161,RentinHollywood,,Palermo,-34.57792,-58.43906,Hotel room,6602,3,0,,,7,145
38325258,"Apartment brand new, garage, pool view Bombonera",105759150,Verónica,,Boca,-34.63882,-58.36486,Entire home/apt,7023,1,10,2020-01-03,2.70,3,274
38325588,Departamento artístico en edificio histórico.,291560020,Marcelo,,Balvanera,-34.61287,-58.40837,Private room,600,14,2,2020-01-06,0.71,1,356
38325730,Buenos Aires Centro,262287951,Maria,,San Nicolas,-34.60157,-58.3741,Entire home/apt,3961,2,8,2019-12-29,2.89,2,90
38326799,Departamento 2 ambientes en Villa Urquiza,291578949,Karina,,Villa Urquiza,-34.56943,-58.48934,Entire home/apt,1080,2,12,2020-01-21,2.73,1,40
38328458,Habitación doble en tradicional Barrio Almagro,161348017,Carito,,Almagro,-34.60021,-58.41445,Private room,840,3,0,,,2,90
38328516,big and beautifull studio in palermo!,222235499,Federico,,Palermo,-34.5857,-58.42413,Entire home/apt,900,30,2,2019-12-13,0.55,8,210
38328627,BA Luxury Apartment Obelisco,291576699,Liliana,,San Nicolas,-34.60469,-58.37753,Entire home/apt,3601,3,0,,,1,267
38328676,Departamento amplio de 3 ambientes en Zona centro,291660938,Ulises,,Balvanera,-34.60772,-58.39875,Entire home/apt,2401,1,0,,,1,87
38329321,Apartamento a pasos de Cañitas y Palermo Hollywood,60180252,Federico,,Palermo,-34.57298,-58.44115,Entire home/apt,2041,2,21,2020-01-14,4.77,2,19
38330618,"Monoambiente amplio con balcón, Caballito",291679015,Cintya,,Caballito,-34.60668,-58.43185,Shared room,600,1,0,,,1,90
38331025,ART DECO MINIMALISTA . EQUIPADO EN SU TOTALIDAD,277212076,Veronica,,Recoleta,-34.59565,-58.41224,Entire home/apt,3001,1,14,2020-01-08,3.44,1,88
38341992,"Hermoso dormitorio privado, luminoso",25522210,Natacha,,Saavedra,-34.55161,-58.49823,Private room,1320,1,0,,,1,365
38342247,EXCLUSIVO DEPARTAMENTO 1 DORMITORIO PUERTO MADERO,80890872,Adrian,,Puerto Madero,-34.60281,-58.3628,Entire home/apt,6002,3,1,2019-09-07,0.21,1,335
38343294,Luminoso departamento Recoleta,209349783,Azul,,Recoleta,-34.59288,-58.40332,Entire home/apt,1501,3,16,2019-12-19,3.97,2,196
38343348,HERMOSO DEPARTAMENTO EN BELGRANO,32101897,Rodolfo Y Narella,,Belgrano,-34.561,-58.46108,Entire home/apt,2101,2,2,2020-01-02,1.25,13,361
38344053,IQ Melo Recoleta 8,291785643,Héctor,,Recoleta,-34.59263,-58.39249,Entire home/apt,1801,1,11,2019-12-28,2.50,1,76
38344098,"Excelente duplex con Parrilla, terraza y cochera.",108751122,Facundo,,Saavedra,-34.5483,-58.48362,Entire home/apt,3601,3,0,,,1,365
38344490,Microcentro Porteño Casa Familiar - Estudiantes -,161264788,Gabi,,Monserrat,-34.611,-58.37977,Private room,1501,1,0,,,1,364
38344529,casa roja,180769881,Lucas,,Flores,-34.63277,-58.46393,Shared room,600,1,0,,,1,8
38344955,"Niceto Estate - Coliving con pileta, Palermo Soho",4223125,Marie,,Palermo,-34.59222,-58.429,Private room,1140,30,0,,,13,36
38345096,imponente loft super luminoso con deck y terraza,103579332,Sabastian,,Caballito,-34.61748,-58.44175,Entire home/apt,1200,2,2,2019-11-18,0.61,1,89
38345268,"Niceto Estate - Palermo Soho, Coliving with Pool",4223125,Marie,,Palermo,-34.5944,-58.42884,Private room,1380,30,0,,,13,36
38346232,Bonito departamento pleno corazón de Buenos Aires,287650833,Patricia,,San Nicolas,-34.60232,-58.37653,Entire home/apt,1200,3,19,2020-01-20,4.52,1,162
38346297,Loft Jufre 475,291804134,Juan Francisco,,Villa Crespo,-34.594,-58.43341,Private room,1380,1,0,,,1,365
38347690,Beautiful spacious apartment in a central location,8659579,Matias,,Balvanera,-34.60792,-58.39458,Entire home/apt,1380,2,13,2020-01-21,3.48,1,73
38347803,Belgrano Luminous and Nordic Style,291819611,Victoria,,Belgrano,-34.55374,-58.45093,Entire home/apt,6002,3,10,2019-12-21,2.50,2,145
38348422,LA MEJOR UBICACIÓN EN RECOLETA,178611141,Horacio,,Recoleta,-34.58562,-58.39938,Entire home/apt,1501,2,7,2019-12-30,2.04,1,56
38348548,"Departamento en belgrano, luminoso. 3 amb.",12421718,Fabian,,Belgrano,-34.5637,-58.45102,Entire home/apt,2401,2,18,2020-01-19,5.24,1,132
38350177,Hermoso Duplex en Recoleta (excelente ubicación),163810512,Julieta,,Recoleta,-34.58743,-58.40226,Entire home/apt,1801,4,21,2020-01-06,4.85,1,71
38351159,Amplio apartamento en el centro de Buenos Aires,291852603,María Carlota,,San Cristobal,-34.61924,-58.40168,Entire home/apt,3001,7,0,,,1,337
38352243,Casa Crespo - Luminoso coliving en Villa Crespo,4223125,Marie,,Villa Crespo,-34.59797,-58.43012,Private room,600,7,0,,,13,35
38352689,Departamento del Abasto,254164415,María Belén,,Almagro,-34.60573,-58.41482,Entire home/apt,1320,2,2,2020-01-22,2,1,123
38352716,Casa Crespo - Hermoso coliving cerca de Palermo,4223125,Marie,,Villa Crespo,-34.59771,-58.43223,Private room,780,7,0,,,13,36
38353046,Casa Creso - Amplio coliving en Villa Crespo,4223125,Marie,,Villa Crespo,-34.59667,-58.43207,Private room,1260,7,0,,,13,8
38353586,Depto 2Amb-Nuevo- Muy tranquilo a minutos céntrico,119451683,Pablo,,Villa Urquiza,-34.57924,-58.48067,Entire home/apt,3001,3,1,2019-09-08,0.22,1,173
38355114,Depto con excelente ubicación p/8 personas,144592010,Graciela,,Barracas,-34.63744,-58.37103,Entire home/apt,1260,1,2,2020-01-03,0.58,5,359
38357338,Amplísimo departamento en Belgrano Alto,291532854,Ricardo,,Belgrano,-34.55951,-58.45733,Private room,1200,1,3,2019-09-23,0.68,1,89
38358085,Departamento de dos ambientes con balcón cerrado,87720230,Marina,,Almagro,-34.60432,-58.41915,Entire home/apt,1501,1,8,2020-01-09,1.79,1,74
38358179,Modern & luxurious apartment in Palermo Hollywood,134436649,Ezequiel,,Palermo,-34.58563,-58.44223,Entire home/apt,1621,2,27,2020-01-21,5.74,1,92
38358672,Charming Studio in the Center of Buenos Aires.,34573209,Carolina,,San Nicolas,-34.60084,-58.37613,Entire home/apt,2101,2,5,2020-01-16,1.20,2,303
38362224,Habitación Doble Matrimonial,211335481,Daniela,,San Nicolas,-34.60693,-58.37992,Hotel room,6002,1,0,,,4,348
38362889,Vista al Dique en Puerto Madero,173822355,Patricia,,Puerto Madero,-34.61616,-58.3617,Entire home/apt,3901,7,0,,,2,0
38369334,A pasos de Plaza San Martín. Seguridad 24 horas,54680399,Susana,,San Nicolas,-34.59925,-58.37922,Entire home/apt,1380,3,0,,,5,53
38370724,Espacio privado en living dept 2 ambientes,264452885,Jaumer,,San Nicolas,-34.60249,-58.38046,Shared room,600,30,0,,,1,365
38372297,Alto Palermo Light Apartment,191743690,Julieta,,Palermo,-34.58796,-58.4141,Entire home/apt,2101,2,1,2019-09-18,0.23,2,236
38373555,Acogedor apartamento Chinatown/Lagos de Palermo,54792803,Adrián,,Belgrano,-34.55573,-58.45246,Entire home/apt,1801,2,1,2019-12-04,0.58,2,172
38373605,Belgrano Heights - Coliving near Palermo,4223125,Marie,,Palermo,-34.56451,-58.44188,Private room,600,7,0,,,13,26
38373611,Apart El Encuentro,202812598,David,,Monserrat,-34.61005,-58.37338,Entire home/apt,1921,3,9,2020-01-21,2.13,1,0
38373908,Belgrano Hights - Hermoso acojedor departamento,4223125,Marie,,Palermo,-34.56315,-58.44095,Private room,780,7,3,2019-10-17,0.74,13,36
38374111,JOY HOUSE RECOLETA,235283399,F,,Recoleta,-34.59295,-58.40874,Entire home/apt,6962,5,0,,,1,179
38374657,"Impecable departamento, bien equipado y ubicado",292218655,Florencia,,Monserrat,-34.61269,-58.37402,Entire home/apt,1561,2,16,2020-01-19,3.61,1,126
38374924,Studio Palermo Lakes near train and underground,16157317,Christian,,Palermo,-34.5643,-58.43917,Entire home/apt,1801,2,7,2019-12-13,1.54,2,318
38376060,Suipacha Suites,102008555,Stella Maris,,Retiro,-34.59426,-58.37897,Entire home/apt,2101,2,5,2020-01-12,1.23,1,253
38378063,DEPARTAMENTO EN PALERMO MINIMALISTA COMO NUEVO,291823004,Luciano,,Palermo,-34.57605,-58.42215,Entire home/apt,3001,2,3,2019-11-17,1.05,1,180
38378307,Departamento con vista al Jardín Botánico,84001864,Matías Agustín,,Palermo,-34.58187,-58.4159,Entire home/apt,1801,2,20,2020-01-09,4.80,1,159
38378977,Soler Home - Mansion in the heart of Palermo Soho,4223125,Marie,,Palermo,-34.5865,-58.42297,Private room,780,30,0,,,13,8
38379296,Soler Home - Beautiful Coliving in Palermo Soho,4223125,Marie,,Palermo,-34.58655,-58.42316,Private room,1020,30,0,,,13,8
38379499,Soler Home - Beautiful house with bright áreas,4223125,Marie,,Palermo,-34.58862,-58.42295,Private room,1140,30,0,,,13,8
